"","station_nm","agency_cd","site_no","dec_lat_va","dec_lon_va","hucCd","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"1579","end of Wilson Ave; State Rd. #1005","21VASWCB","21VASWCB-1AWSC003.79",38.4152,-79.5732,"02070001","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1AWSC003.79","end of Wilson Ave; State Rd. #1005","River/Stream",NA,"02070001",NA,NA,NA,NA,38.4152,-79.5732,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"091",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1580","Rt. # 619  (Trappe Rd)","21VASWCB","21VASWCB-1AXCD000.07",39.0516,-77.8657,"02070008","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1AXCD000.07","Rt. # 619  (Trappe Rd)","River/Stream","TMDL station CY15 - jst","02070008",NA,NA,NA,NA,39.0516,-77.8657,0,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"107",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1581","Downstream from Rt. 790","21VASWCB","21VASWCB-1AXGU000.18",39.0143,-77.7932,"02070008","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1AXGU000.18","Downstream from Rt. 790","River/Stream",NA,"02070008",NA,NA,NA,NA,39.0143,-77.7932,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"107",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1582","1/4 mile upstream of private ford","21VASWCB","21VASWCB-1AXJS001.20",39.3243,-78.2657,"02070004","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1AXJS001.20","1/4 mile upstream of private ford","River/Stream",NA,"02070004",NA,NA,NA,NA,39.3243,-78.2657,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"069",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1583","Downstream from Rt. 663","21VASWCB","21VASWCB-1AXKR000.77",39.2578,-77.5904,"02070008","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1AXKR000.77","Downstream from Rt. 663","River/Stream","This is a probabilistic station for calendar year 2005.","02070008",NA,NA,NA,NA,39.2578,-77.5904,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"107",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1584","0.05 RM Upstrm of conf. w/ Long Branch","21VASWCB","21VASWCB-1AXLB000.05",38.4278,-77.5038,"02070011","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1AXLB000.05","0.05 RM Upstrm of conf. w/ Long Branch","River/Stream","Probabilistic Monitoring station for 2014.","02070011",NA,NA,NA,NA,38.4278,-77.5038,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"179",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1585","Downstream from Rt. 648","21VASWCB","21VASWCB-1AXLB001.49",38.4448,-77.4989,"02070011","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1AXLB001.49","Downstream from Rt. 648","River/Stream","This is a probabilistic station for calendar year 2006.","02070011",NA,NA,NA,NA,38.4448,-77.4989,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"179",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1586","0.35 RM upstream from Yeats Dr.","21VASWCB","21VASWCB-1AXLR000.44",38.5621,-77.6082,"02070010","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1AXLR000.44","0.35 RM upstream from Yeats Dr.","River/Stream","Probabilistic monitoring site for 2010","02070010",NA,NA,NA,NA,38.5621,-77.6082,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"061",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1587","0.6 Miles upstream Rt. 646  (Aden Rd)","21VASWCB","21VASWCB-1AXMJ000.42",38.6375,-77.5055,"02070010","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1AXMJ000.42","0.6 Miles upstream Rt. 646  (Aden Rd)","River/Stream","Probabilistic monitoring station for CY12, CY14, CY16, CY18, CY20 - jst","02070010",NA,NA,NA,NA,38.6375,-77.5055,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"153",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1588","just above confluence with N.F.Catoctin","21VASWCB","21VASWCB-1AXNX000.01",39.188,-77.6813,"02070008","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1AXNX000.01","just above confluence with N.F.Catoctin","River/Stream Intermittent","TMDL special study station CY15 - jst","02070008",NA,NA,NA,NA,39.188,-77.6813,0,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"107",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1589","Below Railroad bridge","21VASWCB","21VASWCB-1BBAK000.10",38.1491,-79.1845,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BBAK000.10","Below Railroad bridge","River/Stream",NA,"02070005",NA,NA,NA,NA,38.1491,-79.1845,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"015",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1590","Rt. 707","21VASWCB","21VASWCB-1BBAK000.81",38.1433,-79.1912,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BBAK000.81","Rt. 707","River/Stream",NA,"02070005",NA,NA,NA,NA,38.1433,-79.1912,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"015",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1591","Rt. 708 Bridge","21VASWCB","21VASWCB-1BBAK001.74",38.1328,-79.1942,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BBAK001.74","Rt. 708 Bridge","River/Stream",NA,"02070005",NA,NA,NA,NA,38.1328,-79.1942,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"015",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1592","ROUTE 624 BRIDGE","21VASWCB","21VASWCB-1BBCK000.78",38.0283,-78.9317,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BBCK000.78","ROUTE 624 BRIDGE","River/Stream",NA,"02070005",NA,NA,NA,NA,38.0283,-78.9317,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"015",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1593","Rt. 340 Bridge","21VASWCB","21VASWCB-1BBGR000.42",38.335,-78.7447,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BBGR000.42","Rt. 340 Bridge","River/Stream",NA,"02070005",NA,NA,NA,NA,38.335,-78.7447,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1594","~ 0.3 miles d.s. Rocky Mountain Run","21VASWCB","21VASWCB-1BBGR004.08",38.2914,-78.6994,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BBGR004.08","~ 0.3 miles d.s. Rocky Mountain Run","River/Stream",NA,"02070005",NA,NA,NA,NA,38.2914,-78.6994,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1595","APPROXIMATELY 600' DOWNSTREAM RT. 704 BR","21VASWCB","21VASWCB-1BBLK000.38",38.3775,-78.9303,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BBLK000.38","APPROXIMATELY 600' DOWNSTREAM RT. 704 BR","River/Stream","Is this site synonymous with 1BBLK000.44? Identical coordinates! Duplicate record?","02070005",NA,NA,NA,NA,38.3775,-78.9303,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1596","ROUTE 988 BRIDGE","21VASWCB","21VASWCB-1BBLK002.10",38.3897,-78.9144,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BBLK002.10","ROUTE 988 BRIDGE","River/Stream",NA,"02070005",NA,NA,NA,NA,38.3897,-78.9144,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1597","End of Mosby Rd. at Public Works Dept.","21VASWCB","21VASWCB-1BBLK005.62",38.4186,-78.8894,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BBLK005.62","End of Mosby Rd. at Public Works Dept.","River/Stream",NA,"02070005",NA,NA,NA,NA,38.4186,-78.8894,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"660",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1598","RT. 635 BRIDGE (ROCKINGHAM COUNTY)","21VASWCB","21VASWCB-1BBON000.60",38.4336,-78.6358,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BBON000.60","RT. 635 BRIDGE (ROCKINGHAM COUNTY)","River/Stream",NA,"02070005",NA,NA,NA,NA,38.4336,-78.6358,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1599","RT. 752 BRIDGE","21VASWCB","21VASWCB-1BBRY001.22",38.4094,-79.0289,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BBRY001.22","RT. 752 BRIDGE","River/Stream",NA,"02070005",NA,NA,NA,NA,38.4094,-79.0289,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1600","~ 1/4 mile downstream Rt. 612","21VASWCB","21VASWCB-1BBRY001.78",38.4135,-79.0361,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BBRY001.78","~ 1/4 mile downstream Rt. 612","River/Stream",NA,"02070005",NA,NA,NA,NA,38.4135,-79.0361,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1601","Rt. 731 Bridge","21VASWCB","21VASWCB-1BBRY003.64",38.4286,-79.0869,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BBRY003.64","Rt. 731 Bridge","River/Stream",NA,"02070005",NA,NA,NA,NA,38.4286,-79.0869,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1602","0.97 rm d.s. conf. w/ Hone Quarry Run","21VASWCB","21VASWCB-1BBRY005.09",38.4422,-79.1019,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BBRY005.09","0.97 rm d.s. conf. w/ Hone Quarry Run","River/Stream",NA,"02070005",NA,NA,NA,NA,38.4422,-79.1019,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1603","FR 101 (Tilghman Road)","21VASWCB","21VASWCB-1BBRY006.94",38.4378,-79.1239,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BBRY006.94","FR 101 (Tilghman Road)","River/Stream",NA,"02070005",NA,NA,NA,NA,38.4378,-79.1239,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1604","Triple Farm Dr.(private) off  Rt. 613","21VASWCB","21VASWCB-1BBVR000.84",38.4194,-79.0367,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BBVR000.84","Triple Farm Dr.(private) off  Rt. 613","River/Stream","EPA Aggregate Level III Ecoregion = XI","02070005",NA,NA,NA,NA,38.4194,-79.0367,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1605","Triple Z Dr. (private lane) off Rt. 742","21VASWCB","21VASWCB-1BBVR002.75",38.4397,-79.0467,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BBVR002.75","Triple Z Dr. (private lane) off Rt. 742","River/Stream",NA,"02070005",NA,NA,NA,NA,38.4397,-79.0467,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1606","RT. 731 BRIDGE","21VASWCB","21VASWCB-1BBVR003.60",38.4467,-79.0581,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BBVR003.60","RT. 731 BRIDGE","River/Stream","Invalid Topo Map Num; Topo Map Num confirmed - DSmith 18Apr03!","02070005",NA,NA,NA,NA,38.4467,-79.0581,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1607","Rt. 650 Bridge","21VASWCB","21VASWCB-1BCBR000.03",38.34,-78.7239,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCBR000.03","Rt. 650 Bridge","River/Stream",NA,"02070005",NA,NA,NA,NA,38.34,-78.7239,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1608","RT. 651 BRIDGE (ROCKINGHAM COUNTY)","21VASWCB","21VASWCB-1BCBR000.80",38.3456,-78.7331,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCBR000.80","RT. 651 BRIDGE (ROCKINGHAM COUNTY)","River/Stream",NA,"02070005",NA,NA,NA,NA,38.3456,-78.7331,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1609","Rt. 33 Bridge","21VASWCB","21VASWCB-1BCBR007.42",38.3783,-78.8058,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCBR007.42","Rt. 33 Bridge","River/Stream",NA,"02070005",NA,NA,NA,NA,38.3783,-78.8058,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1610","Stalnaker property off Hite Rd.","21VASWCB","21VASWCB-1BCDR001.65",39.0001,-78.3337,"02070006","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCDR001.65","Stalnaker property off Hite Rd.","River/Stream",NA,"02070006",NA,NA,NA,NA,39.0001,-78.3337,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"171",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1611","Beelers Ford","21VASWCB","21VASWCB-1BCDR010.21",39.0617,-78.3464,"02070006","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCDR010.21","Beelers Ford","River/Stream",NA,"02070006",NA,NA,NA,NA,39.0617,-78.3464,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"171",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1612","ROUTE 628 BRIDGE","21VASWCB","21VASWCB-1BCDR013.29",39.0779,-78.3258,"02070006","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCDR013.29","ROUTE 628 BRIDGE","River/Stream","0.3 r-mi downstream from 01634500","02070006",NA,NA,NA,NA,39.0779,-78.3258,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"069",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1613","RT. 55 BRIDGE (FREDERICK/SHENANDOAH CO.","21VASWCB","21VASWCB-1BCDR023.47",39.0817,-78.4244,"02070006","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCDR023.47","RT. 55 BRIDGE (FREDERICK/SHENANDOAH CO.","River/Stream",NA,"02070006",NA,NA,NA,NA,39.0817,-78.4244,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"171",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1614","0.7 miles downstream Poplar Hollow","21VASWCB","21VASWCB-1BCDR027.48",39.0447,-78.4474,"02070006","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCDR027.48","0.7 miles downstream Poplar Hollow","River/Stream Perennial",NA,"02070006",NA,NA,NA,NA,39.0447,-78.4474,0,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"171",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1615","Upstream confluence with Paddy Run","21VASWCB","21VASWCB-1BCDR027.54",39.0217,-78.4598,"02070006","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCDR027.54","Upstream confluence with Paddy Run","River/Stream",NA,"02070006",NA,NA,NA,NA,39.0217,-78.4598,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"171",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1616","RT. 867 BRIDGE in MT. CRAWFORD","21VASWCB","21VASWCB-1BCKS001.03",38.3543,-78.9394,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCKS001.03","RT. 867 BRIDGE in MT. CRAWFORD","River/Stream",NA,"02070005",NA,NA,NA,NA,38.3543,-78.9394,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1617","ROUTE 11 BRIDGE","21VASWCB","21VASWCB-1BCKS003.10",38.3731,-78.935,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCKS003.10","ROUTE 11 BRIDGE","River/Stream",NA,"02070005",NA,NA,NA,NA,38.3731,-78.935,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1618","off Rt. 732 at Dayton WTP","21VASWCB","21VASWCB-1BCKS008.29",38.4202,-78.9472,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCKS008.29","off Rt. 732 at Dayton WTP","River/Stream","Special Study #55173","02070005",NA,NA,NA,NA,38.4202,-78.9472,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1619","Off Rt. 732 on Dwight Knicely property","21VASWCB","21VASWCB-1BCKS008.72",38.4252,-78.9496,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCKS008.72","Off Rt. 732 on Dwight Knicely property","River/Stream",NA,"02070005",NA,NA,NA,NA,38.4252,-78.9496,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1620","Habben property","21VASWCB","21VASWCB-1BCPL002.83",39.1025,-78.0111,"02070007","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCPL002.83","Habben property","River/Stream","EPA Aggregate Level III Ecoregion = XI","02070007",NA,NA,NA,NA,39.1025,-78.0111,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"043",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1621","ROUTE 627 BRIDGE","21VASWCB","21VASWCB-1BCRO002.75",38.9778,-78.1878,"02070007","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCRO002.75","ROUTE 627 BRIDGE","River/Stream",NA,"02070007",NA,NA,NA,NA,38.9778,-78.1878,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"187",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1622","Rt. 907 Bridge","21VASWCB","21VASWCB-1BCST000.13",38.1922,-78.935,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCST000.13","Rt. 907 Bridge","River/Stream",NA,"02070005",NA,NA,NA,NA,38.1922,-78.935,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"015",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1623","ROUTE 794 BRIDGE (AUGUSTA COUNTY)","21VASWCB","21VASWCB-1BCST012.32",38.1286,-78.9947,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCST012.32","ROUTE 794 BRIDGE (AUGUSTA COUNTY)","River/Stream","Is this site synonymous with 1BCST012.55? Identical coords! Duplicate records?","02070005",NA,NA,NA,NA,38.1286,-78.9947,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"015",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1624","RT. 831 BRIDGE","21VASWCB","21VASWCB-1BCST021.76",38.0561,-79.0717,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCST021.76","RT. 831 BRIDGE","River/Stream",NA,"02070005",NA,NA,NA,NA,38.0561,-79.0717,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"015",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1625","ROUTE 613 BRIDGE","21VASWCB","21VASWCB-1BCUB000.40",38.5542,-78.5986,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BCUB000.40","ROUTE 613 BRIDGE","River/Stream",NA,"02070005",NA,NA,NA,NA,38.5542,-78.5986,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"139",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1626","Rt. 806 Bridge","21VASWCB","21VASWCB-1BDFK000.76",38.5339,-78.7622,"02070006","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BDFK000.76","Rt. 806 Bridge","River/Stream",NA,"02070006",NA,NA,NA,NA,38.5339,-78.7622,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1627","Rt. 718 Bridge","21VASWCB","21VASWCB-1BDRI000.21",38.6864,-78.4517,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BDRI000.21","Rt. 718 Bridge","River/Stream","EPA Aggregate Level III Ecoregion = XI","02070005",NA,NA,NA,NA,38.6864,-78.4517,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"139",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1628","NORTH RIVER ROAD BRIDGE (ROCKINGHAM CO)","21VASWCB","21VASWCB-1BDUR000.02",38.3923,-78.9805,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BDUR000.02","NORTH RIVER ROAD BRIDGE (ROCKINGHAM CO)","River/Stream","Coords slightly adjusted - 13Mar09 - DHS","02070005",NA,NA,NA,NA,38.3923,-78.9805,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1629","OFF RT. 732 AT COOPER MTN. (ROCKINGHAM C","21VASWCB","21VASWCB-1BDUR007.66",38.4781,-79.0233,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BDUR007.66","OFF RT. 732 AT COOPER MTN. (ROCKINGHAM C","River/Stream",NA,"02070005",NA,NA,NA,NA,38.4781,-79.0233,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"1630","ROUTE 847 BRIDGE","21VASWCB","21VASWCB-1BDUR010.66",38.5033,-79.0539,"02070005","21VASWCB","VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY","21VASWCB-1BDUR010.66","ROUTE 847 BRIDGE","River/Stream",NA,"02070005",NA,NA,NA,NA,38.5033,-79.0539,24000,"0","m","Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US",51,"165",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
